start_date,end_date,date_text,event_name,city,status,unconfirmed,date_notes,notes,source_url,source_domain,source_page
2026-12-05,2026-12-05,12/5*,Light Up Rockledge,Rockledge,active,True,,,https://www.facebook.com/events/1498430964525218/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22groups_highlight_units%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Royal Palm Beach Winter Fest,Royal Palm Beach,active,False,,,https://www.pottcevents.com/rpb-winter-fest.html,www.pottcevents.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Craft Brew Hullabaloo,Sebastian,active,True,,,,,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Tampa’s Santa Fest and Tree Lighting,Tampa,active,False,,,https://www.facebook.com/events/2168573517252888,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,"West Palm Beach Beer, Wine and Spirits Festival",West Palm Beach,active,True,,,https://www.facebook.com/events/1069538358338506,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Zephyrhills Festival of Lights,Zephyrhills,active,False,,,https://mainstreetzephyrhills.org/,mainstreetzephyrhills.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-06,12/5-12/6,Cocoa Village Art and Craft Fair IV,Cocoa,active,False,,,https://visitcocoavillage.com/events/art-craft-fairs,visitcocoavillage.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-06,12/5-12/6,Festival at Fort King,Ocala,active,False,,,https://www.ocalafl.org/government/city-departments-i-z/recreation-parks/fort-king-national-historic-landmark/festival-at-fort-king,www.ocalafl.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-06,12/5-12/6,Sarasota Medieval Fair V,Myakka City,active,False,,,https://www.sarasotamedievalfair.com/,www.sarasotamedievalfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-06,12/5-12/6*,St. Cloud Holiday Festival,St. Cloud,active,True,,,https://www.facebook.com/SaintCloudHolidayFestival/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-06,2026-12-06,12/6,Sights and Sounds on 2nd Street Festival and Parade,Fort Pierce,active,False,,,https://mainstreetfortpierce.org/local-events-calendar/sights-sounds-on-second-christmas-parade-2026,mainstreetfortpierce.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-06,2026-12-06,12/6,Ybor City Cigar Festival,Tampa,active,False,,,https://www.yborcigarfestival.com/,www.yborcigarfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-07,12/7*,Totally Lit! A Hanukkah Celebration!,Jacksonville,active,True,,,https://www.facebook.com/events/871039881078595,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Magic of Lights at Daytona International Speedway IV,Daytona Beach,active,True,,,https://magicoflights.com/events/daytona/,magicoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13,Tampa Bay’s Festival of Lights and Santa’s Village III,Dover,active,False,,,https://www.hillsboroughcountyfair.com/p/events/httpswwwhillsboroughcountyfaircompsub-pages,www.hillsboroughcountyfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Edison and Ford Holiday Nights Celebration III,Fort Myers,active,True,,,https://www.edisonfordwinterestates.org/events/annual-historic-holiday-nights-celebration/,www.edisonfordwinterestates.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13,Holiday Lights in the Gardens III,Largo,active,False,,,https://flbgfoundation.org/events,flbgfoundation.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13,Holiday Lights in Largo Central Park III,Largo,active,False,,,https://www.playlargo.com/special_events_detail_T40_R38.php,www.playlargo.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Suwannee Lights III,Live Oak,active,True,,,https://suwanneelights.com/,suwanneelights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Johnsonville Night Lights in the Garden III,Naples,active,True,,,https://www.naplesgarden.org/events/johnsonville-night-lights-in-the-garden/2025-11-28/,www.naplesgarden.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Dazzling Nights Orlando III,Orlando,active,True,,,https://www.dazzlingorlando.com/,www.dazzlingorlando.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13*,Fantasy Lights Festival III,Palm Coast,active,True,,,https://www.flaglerrotary.org/,www.flaglerrotary.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13,Enchant Christmas IV,St. Petersburg,active,False,,,https://www.enchantchristmas.com/,www.enchantchristmas.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-07,2026-12-13,12/7-12/13,Stephen Foster Folk Culture Center State Park Festival of Lights II,White Springs,active,False,,,https://stephenfostercso.org/event-6729538,stephenfostercso.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-09,2026-12-13,12/9-12/13*,Night Garden VI,Coral Gables,active,True,,,https://thenightgarden.co/miami/,thenightgarden.co,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13*,The Wonderland of Lights II,Auburndale,active,True,,,https://www.thewonderlandoflights.com/auburndale-florida,www.thewonderlandoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13,Dickens on Centre,Fernandina Beach,active,False,,,https://www.ameliaisland.com/festivals-events/dickens-on-centre/,www.ameliaisland.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13,Glowing Gardens at Jacksonville Arboretum and Botanical Gardens III,Jacksonville,active,False,,,https://jacksonvillearboretum.org/events/glowing-gardens?gad_source=1&gclid=Cj0KCQjwvpy5BhDTARIsAHSilymYwMn7jMDUhXwsybZ5PLW7c73hAqrbYtW-JjkV1-J0dRStYFI9EIQaApKsEALw_wcB,jacksonvillearboretum.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13,Palm Beach Food and Wine Festival,Palm Beach,active,False,,,https://www.pbfoodwinefest.com/,www.pbfoodwinefest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13,Pinecrest Gardens Night of Lights II,Pinecrest,active,False,,,https://www.pinecrestgardens.org/Arts-Events/Festivals-Special-Events/Night-of-Lights,www.pinecrestgardens.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13*,The Central Florida Zoo and Botanical Gardens Asian Lantern Festival V,Sanford,active,True,,,https://www.centralfloridazoo.org/lanterns/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-10,2026-12-13,12/10-12/13*,Blessed Trinity Parish Festival,Virginia Gardens,active,True,,,https://www.facebook.com/BlessedTrinityChurch,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-11,2026-12-12,12/11-12/12,Orlando Korea Festival,Orlando,active,False,,,https://www.okccenter.com/korea-festival,www.okccenter.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-11,2026-12-13,12/11-12/13*,An Old Fashioned Country Christmas at Raprager Family Farm II,Odessa,active,True,,,https://rapragerfarm.com/christmas,rapragerfarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-11,2026-12-13,12/11-12/13*,Christmas Asian Mega Night Food and Winter Market,St. Petersburg,active,True,,,https://www.facebook.com/events/699993429836619,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-11,2026-12-13,12/11-12/13*,Christmas in the Wild III,Tampa,active,True,,,https://zootampa.org/christmas-in-the-wild/,zootampa.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-11,2026-12-13,12/11-12/13*,Drive Thru Light Show IV,West Palm Beach,active,True,,,https://www.facebook.com/lights4hope,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,Mistletoe Market,Bartow,active,False,,,https://mainstreetbartowfl.com/event-calendar,mainstreetbartowfl.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12*,Chiefland Christmas Festival,Chiefland,active,True,,,https://www.chieflandchamber.com/events.php,www.chieflandchamber.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12*,Treasure Coast Wine and Ale Trail Festival,Fort Pierce,active,True,,,https://www.bigtickets.com/events/summer-crush-vineyard-and-winery/12132025/,www.bigtickets.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,Leesburg Christmas Festival and Parade,Leesburg,active,False,,,https://www.facebook.com/events/1675862620315899/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,Milton’s Holiday Market,Milton,active,False,,,https://apexshowsandevents.com/12%2F12-milton-holiday,apexshowsandevents.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,Okeechobee Main Street Christmas Festival,Okeechobee,active,False,,,https://okeechobeemainstreet.org/christmas-festival/,okeechobeemainstreet.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,iL Mercato Christmas Bazaar,Port St. Lucie,active,False,,,https://www.facebook.com/events/2068938833712948,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-12,12/12,Christmas in Sopchoppy,Sopchoppy,active,False,,,https://www.facebook.com/events/1318613470120319/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-13,12/12-12/13,Boca Raton Fine Art Show III,Boca Raton,active,False,,,https://hotworks.org/events-hot-works/,hotworks.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-13,12/12-12/13,American German Club Christkindlmarkt,Lake Worth,active,False,,,https://americangermanclub.org/signature-events/christkindlmarkt/,americangermanclub.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-12,2026-12-13,12/12-12/13,Lake Sumter Landing Arts and Crafts Festival,The Villages,active,False,,,https://www.thevillagesentertainment.com/festivals-and-special-events/lake-sumter-landing-arts-crafts-festival-3/,www.thevillagesentertainment.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-13,2026-12-13,12/13,Sanford Food Truck Fiesta XII,Sanford,active,False,,,https://sanfordfl.gov/events/2025-sanford-food-truck-fiesta/?occurrence=2026-12-13&time=1797166800,sanfordfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-12-13,2026-12-13,12/13*,A Taste of Chanukah,Sarasota,active,True,,,https://www.atasteofchanukah.com/,www.atasteofchanukah.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Holiday Fantasy of Lights V,Coconut Creek,active,True,,,https://holidaylightsdrivethru.com/,holidaylightsdrivethru.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Night Garden VII,Coral Gables,active,True,,,https://thenightgarden.co/miami/,thenightgarden.co,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Magic of Lights at Daytona International Speedway V,Daytona Beach,active,True,,,https://magicoflights.com/events/daytona/,magicoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20,Tampa Bay’s Festival of Lights and Santa’s Village IV,Dover,active,False,,,https://www.hillsboroughcountyfair.com/p/events/httpswwwhillsboroughcountyfaircompsub-pages,www.hillsboroughcountyfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Edison and Ford Holiday Nights Celebration IV,Fort Myers,active,True,,,https://www.edisonfordwinterestates.org/events/annual-historic-holiday-nights-celebration/,www.edisonfordwinterestates.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20,Holiday Lights in the Gardens IV,Largo,active,False,,,https://flbgfoundation.org/events,flbgfoundation.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20,Holiday Lights in Largo Central Park IV,Largo,active,False,,,https://www.playlargo.com/special_events_detail_T40_R38.php,www.playlargo.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Suwannee Lights IV,Live Oak,active,True,,,https://suwanneelights.com/,suwanneelights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Johnsonville Night Lights in the Garden IV,Naples,active,True,,,https://www.naplesgarden.org/events/johnsonville-night-lights-in-the-garden/2025-11-28/,www.naplesgarden.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Dazzling Nights Orlando IV,Orlando,active,True,,,https://www.dazzlingorlando.com/,www.dazzlingorlando.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Fantasy Lights Festival IV,Palm Coast,active,True,,,https://www.flaglerrotary.org/,www.flaglerrotary.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,The Central Florida Zoo and Botanical Gardens Asian Lantern Festival VI,Sanford,active,True,,,https://www.centralfloridazoo.org/lanterns/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20,Enchant Christmas V,St. Petersburg,active,False,,,https://www.enchantchristmas.com/,www.enchantchristmas.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20*,Drive Thru Light Show V,West Palm Beach,active,True,,,https://www.facebook.com/lights4hope,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-14,2026-12-20,12/14-12/20,Stephen Foster Folk Culture Center State Park Festival of Lights III,White Springs,active,False,,,https://stephenfostercso.org/event-6729538,stephenfostercso.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-17,2026-12-20,12/17-12/20*,The Wonderland of Lights III,Auburndale,active,True,,,https://www.thewonderlandoflights.com/auburndale-florida,www.thewonderlandoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-17,2026-12-20,12/17-12/20,Glowing Gardens at Jacksonville Arboretum and Botanical Gardens IV,Jacksonville,active,False,,,https://jacksonvillearboretum.org/events/glowing-gardens?gad_source=1&gclid=Cj0KCQjwvpy5BhDTARIsAHSilymYwMn7jMDUhXwsybZ5PLW7c73hAqrbYtW-JjkV1-J0dRStYFI9EIQaApKsEALw_wcB,jacksonvillearboretum.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-17,2026-12-20,12/17-12/20,Pinecrest Gardens Night of Lights III,Pinecrest,active,False,,,https://www.pinecrestgardens.org/Arts-Events/Festivals-Special-Events/Night-of-Lights,www.pinecrestgardens.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-18,2026-12-19,12/18-12/19*,Taste of the North Food and Music Festival,St. Petersburg,active,True,,,https://www.facebook.com/events/601185042925011/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-18,2026-12-20,12/18-12/20*,An Old Fashioned Country Christmas at Raprager Family Farm III,Odessa,active,True,,,https://rapragerfarm.com/christmas,rapragerfarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-18,2026-12-20,12/18-12/20*,Christmas in the Wild IV,Tampa,active,True,,,https://zootampa.org/christmas-in-the-wild/,zootampa.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-19,2026-12-19,12/19,Howey Artisan Market at Mission Resort and Club IX,Howey in the Hills,active,False,,,https://www.facebook.com/events/1618016786356990/1618017986356870/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22user_timeline%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
